home_moneyline,away_team_abbr,date,home_team_abbr,home_score,away_score
,SF,2012-04-03 22:35:00,OAK,2.0,3.0
,NYM,2012-04-04 12:05:00,NYY,8.0,3.0
,CHW,2012-04-04 14:05:00,HOU,5.0,5.0
,LAA,2012-04-04 15:10:00,LAD,3.0,8.0
,MIL,2012-04-04 15:40:00,ARI,14.0,3.0
,OAK,2012-04-04 15:45:00,SF,1.0,8.0
,SEA,2012-04-04 16:10:00,COL,2.0,7.0
,KC,2012-04-04 17:05:00,SD,6.0,7.0
,STL,2012-04-04 19:05:00,MIA,1.0,4.0
,NYM,2012-04-02 12:00:00,ATL,2.0,8.0
,MIN,2012-04-02 13:05:00,TB,6.0,6.0
,TOR,2012-04-02 13:05:00,DET,11.0,8.0
,WAS,2012-04-02 13:35:00,BOS,4.0,2.0
,CIN,2012-04-02 15:05:00,CLE,1.0,2.0
,MIL,2012-04-02 15:05:00,CHW,7.0,13.0
,COL,2012-04-02 16:05:00,SEA,7.0,2.0
,CHC,2012-04-02 16:10:00,ARI,3.0,8.0
,PIT,2012-04-02 19:05:00,PHI,4.0,3.0
,NYY,2012-04-02 19:10:00,MIA,2.0,5.0
,LAD,2012-04-02 22:05:00,LAA,12.0,3.0
,OAK,2012-04-02 22:35:00,SF,4.0,2.0
,BOS,2012-04-05 13:05:00,DET,3.0,2.0
,ATL,2012-04-05 13:10:00,NYM,1.0,0.0
,PHI,2012-04-05 13:35:00,PIT,0.0,1.0
,WAS,2012-04-05 14:20:00,CHC,1.0,2.0
,TOR,2012-04-05 15:05:00,CLE,4.0,7.0
,MIA,2012-04-05 16:05:00,CIN,4.0,0.0
,LAD,2012-04-05 19:05:00,SD,3.0,5.0
,CHW,2012-04-06 14:05:00,TEX,3.0,2.0
,MIN,2012-04-06 15:05:00,BAL,4.0,2.0
,NYY,2012-04-06 15:10:00,TB,7.0,6.0
,STL,2012-04-06 16:10:00,MIL,5.0,11.0
,COL,2012-04-06 19:05:00,HOU,3.0,5.0
,SF,2012-04-06 19:10:00,ARI,5.0,4.0
,LAD,2012-04-06 22:05:00,SD,0.0,6.0
,SEA,2012-04-06 22:05:00,OAK,3.0,7.0
,KC,2012-04-06 22:05:00,LAA,5.0,0.0
,TOR,2012-04-07 13:05:00,CLE,4.0,7.0
,WAS,2012-04-07 13:05:00,CHC,4.0,7.0
,ATL,2012-04-07 13:10:00,NYM,4.0,2.0
,BOS,2012-04-07 16:05:00,DET,10.0,0.0
,KC,2012-04-07 16:05:00,LAA,3.0,6.0
,STL,2012-04-07 16:05:00,MIL,6.0,0.0
,SF,2012-04-07 16:05:00,ARI,5.0,4.0
,COL,2012-04-07 19:05:00,HOU,7.0,3.0
,MIN,2012-04-07 19:05:00,BAL,8.0,2.0
,PHI,2012-04-07 19:05:00,PIT,2.0,1.0
,NYY,2012-04-07 19:10:00,TB,8.0,6.0
,MIA,2012-04-07 19:10:00,CIN,3.0,8.0
,CHW,2012-04-07 20:05:00,TEX,3.0,4.0
,LAD,2012-04-07 20:35:00,SD,5.0,6.0
,SEA,2012-04-07 21:05:00,OAK,7.0,8.0
,TOR,2012-04-08 13:05:00,CLE,4.0,3.0
,BOS,2012-04-08 13:05:00,DET,13.0,12.0
,ATL,2012-04-08 13:10:00,NYM,7.0,5.0
,MIA,2012-04-08 13:10:00,CIN,6.0,5.0
,PHI,2012-04-08 13:35:00,PIT,5.0,4.0
,MIN,2012-04-08 13:35:00,BAL,3.0,1.0
,NYY,2012-04-08 13:40:00,TB,3.0,0.0
,COL,2012-04-08 14:05:00,HOU,3.0,2.0
,STL,2012-04-08 14:10:00,MIL,3.0,9.0
,WAS,2012-04-08 14:20:00,CHC,4.0,3.0
,KC,2012-04-08 15:35:00,LAA,3.0,7.0
,LAD,2012-04-08 16:05:00,SD,8.0,4.0
,SF,2012-04-08 16:10:00,ARI,7.0,6.0
,CHW,2012-04-08 20:05:00,TEX,5.0,0.0
,MIA,2012-04-09 13:05:00,PHI,2.0,6.0
,LAA,2012-04-09 16:10:00,MIN,1.0,5.0
,SF,2012-04-09 16:10:00,COL,0.0,7.0
,CHW,2012-04-09 19:05:00,CLE,2.0,4.0
,MIL,2012-04-09 19:05:00,CHC,5.0,7.0
,NYY,2012-04-09 19:05:00,BAL,2.0,6.0
,BOS,2012-04-09 19:07:00,TOR,2.0,4.0
,WAS,2012-04-09 19:10:00,NYM,4.0,3.0
,STL,2012-04-09 19:10:00,CIN,1.0,7.0
,SEA,2012-04-09 20:05:00,TEX,11.0,5.0
,ATL,2012-04-09 20:05:00,HOU,8.0,3.0
,KC,2012-04-09 22:05:00,OAK,1.0,0.0
,TB,2012-04-10 13:05:00,DET,5.0,2.0
,PIT,2012-04-10 16:10:00,LAD,2.0,1.0
,NYY,2012-04-10 19:05:00,BAL,4.0,5.0
,BOS,2012-04-10 19:07:00,TOR,7.0,3.0
,WAS,2012-04-10 19:10:00,NYM,2.0,6.0
,STL,2012-04-10 19:10:00,CIN,1.0,3.0
,SEA,2012-04-10 20:05:00,TEX,1.0,0.0
,MIL,2012-04-10 20:05:00,CHC,4.0,7.0
,ATL,2012-04-10 20:05:00,HOU,4.0,6.0
,KC,2012-04-10 22:05:00,OAK,0.0,3.0
,ARI,2012-04-10 22:05:00,SD,2.0,4.0
,CHW,2012-04-10 19:05:00,CLE,,
,CHW,2012-04-11 12:05:00,CLE,6.0,10.0
,STL,2012-04-11 12:35:00,CIN,4.0,3.0
,BOS,2012-04-11 12:37:00,TOR,3.0,1.0
,TB,2012-04-11 13:05:00,DET,2.0,4.0
,WAS,2012-04-11 13:10:00,NYM,0.0,4.0
,MIL,2012-04-11 14:20:00,CHC,1.0,2.0
,KC,2012-04-11 15:35:00,OAK,5.0,4.0
,ARI,2012-04-11 18:35:00,SD,2.0,1.0
,NYY,2012-04-11 19:05:00,BAL,4.0,6.0
,MIA,2012-04-11 19:05:00,PHI,7.0,1.0
,ATL,2012-04-11 20:05:00,HOU,3.0,6.0
,SEA,2012-04-11 20:05:00,TEX,3.0,4.0
,LAA,2012-04-11 20:10:00,MIN,6.0,5.0
,SF,2012-04-11 20:40:00,COL,17.0,8.0
,PIT,2012-04-11 22:10:00,LAD,4.0,1.0
,CIN,2012-04-12 13:05:00,WAS,3.0,2.0
,TB,2012-04-12 13:05:00,DET,7.0,2.0
,LAA,2012-04-12 13:10:00,MIN,10.0,9.0
,SEA,2012-04-12 14:05:00,TEX,5.0,3.0
,MIL,2012-04-12 14:20:00,CHC,8.0,0.0
,SF,2012-04-12 15:10:00,COL,2.0,4.0
,MIA,2012-04-12 19:05:00,PHI,3.0,1.0
,ARI,2012-04-12 22:05:00,SD,1.0,3.0
,PIT,2012-04-12 22:10:00,LAD,3.0,2.0
,LAA,2012-04-13 13:05:00,NYY,5.0,0.0
,TB,2012-04-13 14:05:00,BOS,12.0,2.0
,DET,2012-04-13 14:10:00,CHW,5.0,2.0
,CLE,2012-04-13 16:10:00,KC,3.0,8.0
,PIT,2012-04-13 16:35:00,SF,5.0,0.0
,CHC,2012-04-13 16:45:00,STL,5.0,9.0
,NYM,2012-04-13 19:05:00,PHI,2.0,5.0
,CIN,2012-04-13 19:05:00,WAS,2.0,1.0
,BAL,2012-04-13 19:07:00,TOR,5.0,7.0
,HOU,2012-04-13 19:10:00,MIA,5.0,4.0
,MIL,2012-04-13 19:35:00,ATL,10.0,8.0
,TEX,2012-04-13 20:10:00,MIN,1.0,4.0
,ARI,2012-04-13 20:40:00,COL,7.0,6.0
,SD,2012-04-13 22:10:00,LAD,9.0,8.0
,OAK,2012-04-13 22:10:00,SEA,0.0,4.0
,TB,2012-04-16 11:05:00,BOS,0.0,1.0
,MIN,2012-04-16 19:05:00,NYY,3.0,7.0
,HOU,2012-04-16 19:05:00,WAS,6.0,3.0
,NYM,2012-04-16 19:10:00,ATL,1.0,6.0
,DET,2012-04-16 20:10:00,KC,2.0,3.0
,BAL,2012-04-16 20:10:00,CHW,4.0,10.0
,SD,2012-04-16 20:40:00,COL,1.0,7.0
,PIT,2012-04-16 21:40:00,ARI,5.0,1.0
,OAK,2012-04-16 22:05:00,LAA,6.0,0.0
,PHI,2012-04-16 22:15:00,SF,2.0,5.0
,BAL,2012-04-15 13:07:00,TOR,9.0,2.0
,HOU,2012-04-15 13:10:00,MIA,5.0,4.0
,NYM,2012-04-15 13:35:00,PHI,8.0,2.0
,CIN,2012-04-15 13:35:00,WAS,5.0,8.0
,TB,2012-04-15 13:35:00,BOS,6.0,4.0
,MIL,2012-04-15 13:35:00,ATL,7.0,4.0
,DET,2012-04-15 14:10:00,CHW,2.0,5.0
,CLE,2012-04-15 14:10:00,KC,7.0,13.0
,TEX,2012-04-15 14:10:00,MIN,3.0,4.0
,CHC,2012-04-15 14:15:00,STL,10.0,3.0
,ARI,2012-04-15 15:10:00,COL,2.0,5.0
,PIT,2012-04-15 16:05:00,SF,1.0,4.0
,OAK,2012-04-15 16:10:00,SEA,5.0,3.0
,SD,2012-04-15 16:10:00,LAD,5.0,4.0
,LAA,2012-04-15 20:05:00,NYY,11.0,5.0
,LAA,2012-04-14 13:05:00,NYY,1.0,7.0
,CHC,2012-04-14 13:05:00,STL,5.0,1.0
,TEX,2012-04-14 13:10:00,MIN,2.0,6.0
,TB,2012-04-14 16:05:00,BOS,13.0,5.0
,NYM,2012-04-14 16:05:00,PHI,0.0,5.0
,CIN,2012-04-14 16:05:00,WAS,4.0,1.0
,BAL,2012-04-14 16:07:00,TOR,4.0,6.0
,DET,2012-04-14 16:10:00,CHW,5.0,1.0
,CLE,2012-04-14 19:10:00,KC,9.0,11.0
,MIL,2012-04-14 19:10:00,ATL,2.0,1.0
,HOU,2012-04-14 19:10:00,MIA,4.0,5.0
,ARI,2012-04-14 20:10:00,COL,8.0,7.0
,PIT,2012-04-14 21:05:00,SF,4.0,3.0
,OAK,2012-04-14 21:10:00,SEA,4.0,0.0
,SD,2012-04-14 21:10:00,LAD,6.0,1.0
,MIN,2012-04-17 19:05:00,NYY,8.0,3.0
,HOU,2012-04-17 19:05:00,WAS,1.0,0.0
,TB,2012-04-17 19:07:00,TOR,7.0,3.0
,NYM,2012-04-17 19:10:00,ATL,9.0,3.0
,CHC,2012-04-17 19:10:00,MIA,5.0,2.0
,TEX,2012-04-17 19:10:00,BOS,3.0,18.0
,BAL,2012-04-17 20:10:00,CHW,2.0,3.0
,DET,2012-04-17 20:10:00,KC,1.0,3.0
,LAD,2012-04-17 20:10:00,MIL,5.0,4.0
,CIN,2012-04-17 20:15:00,STL,2.0,1.0
,SD,2012-04-17 20:40:00,COL,5.0,3.0
,PIT,2012-04-17 21:40:00,ARI,4.0,5.0
,OAK,2012-04-17 22:05:00,LAA,3.0,5.0
,CLE,2012-04-17 22:10:00,SEA,8.0,9.0
,PHI,2012-04-17 22:15:00,SF,4.0,2.0
,NYM,2012-04-18 12:10:00,ATL,14.0,6.0
,PIT,2012-04-18 15:40:00,ARI,1.0,2.0
,HOU,2012-04-18 19:05:00,WAS,3.0,2.0
,MIN,2012-04-18 19:05:00,NYY,5.0,6.0
,TB,2012-04-18 19:07:00,TOR,2.0,12.0
,TEX,2012-04-18 19:10:00,BOS,3.0,6.0
,CHC,2012-04-18 19:10:00,MIA,9.0,1.0
,BAL,2012-04-18 20:10:00,CHW,8.0,1.0
,DET,2012-04-18 20:10:00,KC,3.0,4.0
,LAD,2012-04-18 20:10:00,MIL,3.0,2.0
,CIN,2012-04-18 20:15:00,STL,11.0,1.0
,SD,2012-04-18 20:40:00,COL,8.0,4.0
,OAK,2012-04-18 22:05:00,LAA,0.0,6.0
,CLE,2012-04-18 22:10:00,SEA,4.0,1.0
,PHI,2012-04-18 22:15:00,SF,1.0,0.0
,CHC,2012-04-19 12:40:00,MIA,5.0,3.0
,LAD,2012-04-19 13:10:00,MIL,3.0,4.0
,CIN,2012-04-19 13:45:00,STL,3.0,6.0
,BAL,2012-04-19 14:10:00,CHW,3.0,5.0
,MIN,2012-04-19 19:05:00,NYY,7.0,6.0
,HOU,2012-04-19 19:05:00,WAS,4.0,11.0
,TEX,2012-04-19 19:05:00,DET,3.0,10.0
,TB,2012-04-19 19:07:00,TOR,4.0,9.0
,ATL,2012-04-19 21:40:00,ARI,2.0,10.0
,PHI,2012-04-19 22:05:00,SD,0.0,2.0
,OAK,2012-04-19 22:05:00,LAA,2.0,4.0
,CLE,2012-04-19 22:10:00,SEA,1.0,2.0
,CIN,2012-04-20 14:20:00,CHC,4.0,9.0
,NYY,2012-04-20 15:05:00,BOS,2.0,6.0
,MIA,2012-04-20 19:05:00,WAS,2.0,0.0
,STL,2012-04-20 19:05:00,PIT,1.0,4.0
,SF,2012-04-20 19:10:00,NYM,3.0,4.0
,MIN,2012-04-20 19:10:00,TB,4.0,5.0
,LAD,2012-04-20 20:05:00,HOU,1.0,3.0
,COL,2012-04-20 20:10:00,MIL,3.0,4.0
,TOR,2012-04-20 20:10:00,KC,3.0,4.0
,ATL,2012-04-20 21:40:00,ARI,1.0,9.0
,PHI,2012-04-20 22:05:00,SD,1.0,4.0
,BAL,2012-04-20 22:05:00,LAA,6.0,3.0
,CLE,2012-04-20 22:05:00,OAK,3.0,4.0
,CHW,2012-04-20 22:10:00,SEA,3.0,7.0
,TEX,2012-04-20 19:05:00,DET,,
,TEX,2012-04-22 13:10:00,DET,2.0,3.0
,STL,2012-04-22 13:35:00,PIT,1.0,5.0
,MIN,2012-04-22 13:40:00,TB,6.0,2.0
,LAD,2012-04-22 14:05:00,HOU,12.0,0.0
,COL,2012-04-22 14:10:00,MIL,1.0,4.0
,TOR,2012-04-22 14:10:00,KC,3.0,5.0
,CIN,2012-04-22 14:20:00,CHC,3.0,4.0
,BAL,2012-04-22 15:35:00,LAA,2.0,3.0
,CLE,2012-04-22 16:05:00,OAK,5.0,1.0
,PHI,2012-04-22 16:05:00,SD,6.0,1.0
,CHW,2012-04-22 16:10:00,SEA,4.0,7.0
,ATL,2012-04-22 16:10:00,ARI,6.0,4.0
,SF,2012-04-22 13:10:00,NYM,,
,MIA,2012-04-22 13:35:00,WAS,,
,NYY,2012-04-22 20:05:00,BOS,,
,MIA,2012-04-21 13:05:00,WAS,3.0,2.0
,TEX,2012-04-21 13:05:00,DET,4.0,10.0
,CIN,2012-04-21 13:05:00,CHC,6.0,1.0
,SF,2012-04-21 13:10:00,NYM,5.0,4.0
,CHW,2012-04-21 16:05:00,SEA,0.0,4.0
,NYY,2012-04-21 16:05:00,BOS,9.0,15.0
,LAD,2012-04-21 19:05:00,HOU,1.0,5.0
,STL,2012-04-21 19:05:00,PIT,2.0,0.0
,TEX,2012-04-21 19:05:00,DET,3.0,2.0
,COL,2012-04-21 19:10:00,MIL,9.0,4.0
,MIN,2012-04-21 19:10:00,TB,4.0,1.0
,TOR,2012-04-21 19:10:00,KC,5.0,9.0
,ATL,2012-04-21 20:10:00,ARI,2.0,3.0
,PHI,2012-04-21 20:35:00,SD,5.0,1.0
,CLE,2012-04-21 21:05:00,OAK,1.0,5.0
,BAL,2012-04-21 21:05:00,LAA,6.0,3.0
,SF,2012-04-23 16:10:00,NYM,1.0,6.0
,NYY,2012-04-23 19:05:00,TEX,4.0,7.0
,SF,2012-04-23 19:10:00,NYM,2.0,7.0
,STL,2012-04-23 20:05:00,CHC,3.0,2.0
,HOU,2012-04-23 20:10:00,MIL,6.0,5.0
,BOS,2012-04-23 20:10:00,MIN,5.0,6.0
,TOR,2012-04-23 20:10:00,KC,1.0,4.0
,PHI,2012-04-23 21:40:00,ARI,9.0,5.0
,CHW,2012-04-23 22:05:00,OAK,0.0,4.0
,ATL,2012-04-23 22:10:00,LAD,7.0,2.0
,COL,2012-04-23 19:05:00,PIT,,
,TOR,2012-04-24 19:05:00,BAL,2.0,1.0
,KC,2012-04-24 19:05:00,CLE,4.0,3.0
,SEA,2012-04-24 19:05:00,DET,4.0,7.0
,COL,2012-04-24 19:05:00,PIT,5.0,4.0
,SF,2012-04-24 19:10:00,CIN,9.0,2.0
,LAA,2012-04-24 19:10:00,TB,5.0,0.0
,MIA,2012-04-24 19:10:00,NYM,2.0,1.0
,STL,2012-04-24 20:05:00,CHC,3.0,2.0
,NYY,2012-04-24 20:05:00,TEX,2.0,0.0
,HOU,2012-04-24 20:10:00,MIL,9.0,6.0
,BOS,2012-04-24 20:10:00,MIN,2.0,11.0
,PHI,2012-04-24 21:40:00,ARI,5.0,8.0
,WAS,2012-04-24 22:05:00,SD,1.0,3.0
,CHW,2012-04-24 22:05:00,OAK,2.0,0.0
,ATL,2012-04-24 22:10:00,LAD,3.0,4.0
,COL,2012-04-25 12:35:00,PIT,1.0,2.0
,HOU,2012-04-25 13:10:00,MIL,5.0,7.0
,STL,2012-04-25 14:20:00,CHC,1.0,5.0
,CHW,2012-04-25 15:35:00,OAK,5.0,4.0
,PHI,2012-04-25 15:40:00,ARI,2.0,7.0
,COL,2012-04-25 16:35:00,PIT,5.0,1.0
,WAS,2012-04-25 18:35:00,SD,2.0,7.0
,TOR,2012-04-25 19:05:00,BAL,3.0,0.0
,KC,2012-04-25 19:05:00,CLE,2.0,8.0
,SEA,2012-04-25 19:05:00,DET,1.0,9.0
,SF,2012-04-25 19:10:00,CIN,4.0,2.0
,LAA,2012-04-25 19:10:00,TB,3.0,2.0
,MIA,2012-04-25 19:10:00,NYM,5.0,1.0
,NYY,2012-04-25 20:05:00,TEX,7.0,3.0
,BOS,2012-04-25 20:10:00,MIN,6.0,7.0
,ATL,2012-04-25 22:10:00,LAD,2.0,4.0
,KC,2012-04-26 12:05:00,CLE,2.0,4.0
,SF,2012-04-26 12:35:00,CIN,5.0,6.0
,SEA,2012-04-26 13:05:00,DET,4.0,5.0
,LAA,2012-04-26 13:10:00,TB,4.0,3.0
,MIA,2012-04-26 13:10:00,NYM,3.0,2.0
,TOR,2012-04-26 19:05:00,BAL,5.0,2.0
,BOS,2012-04-26 20:10:00,CHW,3.0,10.0
,WAS,2012-04-26 22:05:00,SD,2.0,1.0
,LAA,2012-04-28 13:05:00,CLE,1.0,2.0
,MIL,2012-04-28 13:05:00,STL,7.0,3.0
,DET,2012-04-28 16:05:00,NYY,5.0,7.0
,SEA,2012-04-28 16:07:00,TOR,7.0,0.0
,HOU,2012-04-28 16:10:00,CIN,6.0,0.0
,CHC,2012-04-28 19:05:00,PHI,5.0,2.0
,OAK,2012-04-28 19:05:00,BAL,10.0,1.0
,BOS,2012-04-28 19:10:00,CHW,0.0,1.0
,PIT,2012-04-28 19:10:00,ATL,2.0,4.0
,ARI,2012-04-28 19:10:00,MIA,3.0,2.0
,TB,2012-04-28 20:05:00,TEX,7.0,2.0
,NYM,2012-04-28 20:10:00,COL,5.0,7.0
,SD,2012-04-28 21:05:00,SF,2.0,1.0
,WAS,2012-04-28 21:10:00,LAD,4.0,3.0
,KC,2012-04-28 13:10:00,MIN,,
,OAK,2012-04-27 19:05:00,BAL,2.0,5.0
,DET,2012-04-27 19:05:00,NYY,7.0,6.0
,CHC,2012-04-27 19:05:00,PHI,1.0,5.0
,LAA,2012-04-27 19:05:00,CLE,3.0,2.0
,SEA,2012-04-27 19:07:00,TOR,5.0,9.0
,ARI,2012-04-27 19:10:00,MIA,0.0,5.0
,HOU,2012-04-27 19:10:00,CIN,4.0,6.0
,PIT,2012-04-27 19:35:00,ATL,6.0,1.0
,TB,2012-04-27 20:05:00,TEX,4.0,8.0
,BOS,2012-04-27 20:10:00,CHW,3.0,10.0
,KC,2012-04-27 20:10:00,MIN,6.0,7.0
,MIL,2012-04-27 20:15:00,STL,13.0,1.0
,NYM,2012-04-27 20:40:00,COL,18.0,9.0
,WAS,2012-04-27 22:10:00,LAD,3.0,2.0
,SD,2012-04-27 22:15:00,SF,3.0,5.0
,DET,2012-04-29 13:05:00,NYY,6.0,2.0
,LAA,2012-04-29 13:05:00,CLE,4.0,0.0
,SEA,2012-04-29 13:07:00,TOR,7.0,2.0
,ARI,2012-04-29 13:10:00,MIA,4.0,8.0
,HOU,2012-04-29 13:10:00,CIN,6.0,5.0
,CHC,2012-04-29 13:35:00,PHI,1.0,5.0
,PIT,2012-04-29 13:35:00,ATL,4.0,3.0
,OAK,2012-04-29 13:35:00,BAL,5.0,2.0
,BOS,2012-04-29 14:10:00,CHW,4.0,1.0
,KC,2012-04-29 14:10:00,MIN,7.0,4.0
,MIL,2012-04-29 14:15:00,STL,2.0,3.0
,NYM,2012-04-29 15:10:00,COL,5.0,6.0
,SD,2012-04-29 16:05:00,SF,4.0,1.0
,WAS,2012-04-29 16:10:00,LAD,2.0,0.0
,TB,2012-04-29 20:05:00,TEX,2.0,5.0
,ARI,2012-04-30 12:40:00,MIA,5.0,9.0
,BAL,2012-04-30 19:05:00,NYY,2.0,1.0
,CHC,2012-04-30 19:05:00,PHI,6.0,4.0
,TEX,2012-04-30 19:07:00,TOR,1.0,4.0
,PIT,2012-04-30 19:10:00,ATL,3.0,9.0
,OAK,2012-04-30 19:10:00,BOS,11.0,6.0
,SEA,2012-04-30 19:10:00,TB,3.0,2.0
,NYM,2012-04-30 20:05:00,HOU,4.0,3.0
,LAD,2012-04-30 20:40:00,COL,6.0,2.0
,MIN,2012-04-30 22:05:00,LAA,4.0,3.0
,MIL,2012-04-30 22:05:00,SD,3.0,8.0
,KC,2012-04-30 19:05:00,DET,,
,BAL,2012-05-01 19:05:00,NYY,1.0,7.0
,ARI,2012-05-01 19:05:00,WAS,1.0,5.0
,KC,2012-05-01 19:05:00,DET,9.0,3.0
,TEX,2012-05-01 19:07:00,TOR,8.0,7.0
,PHI,2012-05-01 19:10:00,ATL,2.0,4.0
,OAK,2012-05-01 19:10:00,BOS,3.0,5.0
,SEA,2012-05-01 19:10:00,TB,3.0,1.0
,NYM,2012-05-01 20:05:00,HOU,6.0,3.0
,CLE,2012-05-01 20:10:00,CHW,7.0,2.0
,PIT,2012-05-01 20:15:00,STL,10.0,7.0
,LAD,2012-05-01 20:40:00,COL,6.0,7.0
,MIL,2012-05-01 22:05:00,SD,2.0,0.0
,MIN,2012-05-01 22:05:00,LAA,4.0,0.0
,MIA,2012-05-01 22:15:00,SF,1.0,2.0
,CHC,2012-05-01 19:10:00,CIN,,
,PHI,2012-05-03 12:10:00,ATL,0.0,4.0
,CHC,2012-05-03 12:35:00,CIN,4.0,3.0
,SEA,2012-05-03 13:10:00,TB,4.0,3.0
,PIT,2012-05-03 13:45:00,STL,3.0,6.0
,MIA,2012-05-03 15:45:00,SF,2.0,3.0
,ARI,2012-05-03 19:05:00,WAS,2.0,1.0
,CLE,2012-05-03 20:10:00,CHW,5.0,7.0
,NYY,2012-05-03 20:10:00,KC,4.0,3.0
,TOR,2012-05-03 22:05:00,LAA,0.0,5.0
,TEX,2012-05-02 12:37:00,TOR,11.0,5.0
,KC,2012-05-02 13:05:00,DET,2.0,3.0
,NYM,2012-05-02 14:05:00,HOU,8.0,1.0
,LAD,2012-05-02 15:10:00,COL,8.0,5.0
,MIL,2012-05-02 18:35:00,SD,5.0,0.0
,ARI,2012-05-02 19:05:00,WAS,5.0,4.0
,BAL,2012-05-02 19:05:00,NYY,0.0,5.0
,OAK,2012-05-02 19:10:00,BOS,2.0,4.0
,SEA,2012-05-02 19:10:00,TB,5.0,4.0
,PHI,2012-05-02 19:10:00,ATL,15.0,13.0
,CHC,2012-05-02 19:10:00,CIN,1.0,3.0
,CLE,2012-05-02 20:10:00,CHW,3.0,6.0
,PIT,2012-05-02 20:15:00,STL,12.0,3.0
,MIN,2012-05-02 22:05:00,LAA,9.0,0.0
,MIA,2012-05-02 22:15:00,SF,2.0,3.0
,LAD,2012-05-04 14:20:00,CHC,5.0,4.0
,CIN,2012-05-04 19:05:00,PIT,1.0,6.0
,PHI,2012-05-04 19:05:00,WAS,4.0,3.0
,CHW,2012-05-04 19:05:00,DET,5.0,4.0
,TEX,2012-05-04 19:05:00,CLE,6.0,3.0
,BAL,2012-05-04 19:10:00,BOS,4.0,6.0
,OAK,2012-05-04 19:10:00,TB,7.0,2.0
,ARI,2012-05-04 19:10:00,NYM,4.0,5.0
,STL,2012-05-04 20:05:00,HOU,5.0,4.0
,NYY,2012-05-04 20:10:00,KC,2.0,6.0
,ATL,2012-05-04 20:40:00,COL,8.0,9.0
,MIA,2012-05-04 22:05:00,SD,8.0,9.0
,TOR,2012-05-04 22:05:00,LAA,0.0,4.0
,MIN,2012-05-04 22:10:00,SEA,2.0,3.0
,MIL,2012-05-04 22:15:00,SF,4.0,6.0
,PHI,2012-05-05 13:05:00,WAS,7.0,1.0
,LAD,2012-05-05 13:05:00,CHC,1.0,5.0
,BAL,2012-05-05 13:10:00,BOS,2.0,8.0
,CHW,2012-05-05 16:05:00,DET,2.0,3.0
,ARI,2012-05-05 16:05:00,NYM,4.0,3.0
,MIL,2012-05-05 16:05:00,SF,5.0,2.0
,CIN,2012-05-05 19:05:00,PIT,3.0,2.0
,STL,2012-05-05 19:05:00,HOU,8.0,2.0
,TEX,2012-05-05 19:05:00,CLE,2.0,5.0
,NYY,2012-05-05 19:10:00,KC,5.0,1.0
,OAK,2012-05-05 19:10:00,TB,3.0,4.0
,ATL,2012-05-05 20:10:00,COL,9.0,13.0
,MIA,2012-05-05 20:35:00,SD,1.0,4.0
,TOR,2012-05-05 21:05:00,LAA,6.0,2.0
,MIN,2012-05-05 21:10:00,SEA,7.0,0.0
,CHW,2012-05-06 13:05:00,DET,3.0,1.0
,TEX,2012-05-06 13:05:00,CLE,4.0,2.0
,ARI,2012-05-06 13:10:00,NYM,3.0,1.0
,BAL,2012-05-06 13:35:00,BOS,6.0,9.0
,CIN,2012-05-06 13:35:00,PIT,0.0,5.0
,OAK,2012-05-06 13:40:00,TB,5.0,9.0
,STL,2012-05-06 14:05:00,HOU,1.0,8.0
,NYY,2012-05-06 14:10:00,KC,4.0,10.0
,LAD,2012-05-06 14:20:00,CHC,4.0,3.0
,ATL,2012-05-06 15:10:00,COL,2.0,7.0
,TOR,2012-05-06 15:35:00,LAA,4.0,3.0
,MIA,2012-05-06 16:05:00,SD,3.0,6.0
,MIL,2012-05-06 16:05:00,SF,4.0,3.0
,MIN,2012-05-06 16:10:00,SEA,5.0,2.0
,PHI,2012-05-06 20:05:00,WAS,3.0,9.0
,CHW,2012-05-07 13:05:00,CLE,8.0,6.0
,NYM,2012-05-07 19:05:00,PHI,2.0,5.0
,CHW,2012-05-07 19:05:00,CLE,3.0,2.0
,TEX,2012-05-07 19:05:00,BAL,3.0,14.0
,ATL,2012-05-07 20:05:00,CHC,5.0,1.0
,MIA,2012-05-07 20:05:00,HOU,0.0,4.0
,BOS,2012-05-07 20:10:00,KC,5.0,11.0
,LAA,2012-05-07 20:10:00,MIN,3.0,8.0
,CIN,2012-05-07 20:10:00,MIL,1.0,6.0
,STL,2012-05-07 21:40:00,ARI,6.0,9.0
,COL,2012-05-07 22:05:00,SD,3.0,2.0
,SF,2012-05-07 22:10:00,LAD,9.0,1.0
,DET,2012-05-07 22:10:00,SEA,3.0,2.0
,CIN,2012-05-09 13:10:00,MIL,1.0,2.0
,ATL,2012-05-09 14:20:00,CHC,1.0,0.0
,COL,2012-05-09 15:35:00,SD,2.0,6.0
,TOR,2012-05-09 15:35:00,OAK,2.0,5.0
,TB,2012-05-09 19:05:00,NYY,1.0,4.0
,NYM,2012-05-09 19:05:00,PHI,6.0,10.0
,WAS,2012-05-09 19:05:00,PIT,4.0,2.0
,CHW,2012-05-09 19:05:00,CLE,1.0,8.0
,MIA,2012-05-09 20:05:00,HOU,3.0,5.0
,LAA,2012-05-09 20:10:00,MIN,2.0,6.0
,BOS,2012-05-09 20:10:00,KC,4.0,3.0
,STL,2012-05-09 21:40:00,ARI,2.0,7.0
,SF,2012-05-09 22:10:00,LAD,6.0,2.0
